transcript,word_count,error_density,speaking_rate,vocab_diversity,avg_word_length,hesitation_index,label,filename
" I was staying at the Long Pool Resort here in Chihuahua, Mexico and they have really nice views. There's lots of people staying from around the world and they have great food and breakfast. There is a lot of great weather and they have pretty big rooms. They have nice lining and as well they have carpet on the floors. People here are really happy with the service because it is really good. People taking care of the cleanliness of the place are really great in their jobs. The place is always really clean. I really love this resort.",99,0.010101010101010102,132.0,0.6060606060606061,4.424242424242424,0.010101010101010102,3.0,audio_12
" Yeah, that was when I was child, you know, I was 12 years old. That was in Cucuta because I was born there. You know, I am a Colombian citizen. So, everyday we have like 30 minutes or 1 hour to have breakfast, to have lunch. So we enjoy that time with some friends. We hang out with, you know, with the friends from the school. And that was funny because we have several times to share our toys, our experience with some friends more, you know. And we eat, you know. We eat empanada or the lunch. So we have time, you know.",104,0.009615384615384616,141.49659863945578,0.5769230769230769,4.038461538461538,0.11538461538461539,3.0,audio_276
" For me my favourite place to visit is Hyderabad because Hyderabad is a capital town for the Telangana which was consists of forts of Nizams which was built by Nizams and it has a terminal which was beautiful to watch and the local food I wish to eat the local food was Piyani, it was to Yammi and at particular time to visit is summer holidays because where my family members and my friends are available for me to visit that. So and Hyderabad and it consists of also a gold corner which fort which was famous for shootings and which was built in Nawab's time and I wish to visit that place.",113,0.061946902654867256,118.20083682008368,0.5221238938053098,4.238938053097345,0.008849557522123894,3.0,audio_186
" My favourite hobby is cricket. I like to play cricket with my friends and with my friends only. I used to play cricket in my childhood days when it was about 10th standard, up to 10th standard only. Nowadays I didn't go to play cricket because all my friends are very busy with their academics and all other teams. And I enjoy very much to play because it has very ups and downs in cricket and very happiness and sadness with my friends and all other things. Is there any to miss the replay? We use bat and ball and wickets and all other things. Mainly we use bat and ball and we enjoy to practice cricket very honestly and we learn the cricket by watching the cricket only. I like the cricket very much.",135,0.02962962962962963,139.6551724137931,0.4666666666666667,4.222222222222222,0.007407407407407408,2.5,audio_229
" Umm, my favorite place to visit is Tagaytay. It is a popular tourist destination and also Tagaytay is very refreshing and enjoyable to stay, to have a staycation there. Are there any local foods or dishes? Umm, yes and I love, I love everything that I see in Tagaytay that I've experienced and Tagaytay is, uhh, I'm very enjoyable because you can take a boat ride across the lake and also, umm.",72,0.06944444444444445,72.02400800266756,0.75,4.486111111111111,0.09722222222222222,3.0,audio_113
" My favorite hobby is watching TV. Whenever I have free time, I love watching television. It never obstruct my studies. How this help us to expand our knowledge and it teaches how several things. First I like to finish all my school homework and then start watching TV. This lightness my mood and sparks up the excitement inside me as it increases my curiosity about the world. Watching different useful stuff on TV enhances my knowledge for origins and gives me a lot of joy. It is a good habit because watching TV excross a lot of knowledge in various fields. There are several channels on TV which represent and I most enjoy entertaining like comedy scenes in TV.",119,0.01680672268907563,123.87231089521165,0.6722689075630253,4.5966386554621845,0.008403361344537815,3.5,audio_180
" Umm, so, umm, my goal actually have a few goals in life, one of which is to be successful, very very successful, career wise, financially and hard wise. And that is cause I want to umm, be really really philanthropic. Yes, I want to have a positive impact on lives. I want to be able to send people to school, give scholarships and to have a positive impact on lives. Yes, I have some challenges to this goal, one of which is the economic, global economic status at the moment.",90,0.03333333333333333,90.36144578313252,0.5888888888888889,4.311111111111111,0.14444444444444443,3.5,audio_297
" So the playground umm, in my mind has a umm, a sand floor. It's in front of the school and it's very colourful. It's got lots of umm, different play areas. It's got umm, trees lined around it. Umm, the children are playing tad or hide and seek or umm, climbing on the climbing frame or playing on the swings. Umm, and I think I can hear umm, children screaming and laughing together. The teachers might be chatting on one side or calling out to some of the kids. Umm, I think it would just be quite a lively and loud scene.",102,0.029411764705882353,112.9151291512915,0.6176470588235294,4.137254901960785,0.08823529411764706,5.0,audio_275
" My hobby is watching movies. I like my hobby because it helps me get lost in a different world and many things from watching movies, especially detective movies. I prefer to watch movies alone because that way I do not get distracted and I am able to understand what is going on. I like to focus when I am doing anything and that includes when watching a movie. So I am going to watch it alone. Yeah, that's it.",79,0.02531645569620253,82.29166666666666,0.6455696202531646,4.215189873417722,0.02531645569620253,3.5,audio_266
" There were many children who placed, there were 3 trees because it was a rural place, it was made of deer, then the warmen came and was be able to fix it. But there were many children or teacher played with us, there were many swims. On the swims I played with my brother, signs, my brother studied everything with me, with my cousin too and well there were a lot of cells and we had a lot of soft drinks. There was a patio where we could play.",89,0.033707865168539325,129.73760932944606,0.6404494382022472,4.0,0.07865168539325842,2.0,audio_118
" Well, if we talk about a school program, it's really common to see kids running for everywhere. Well, I played, I used to play the ANDA. It's a play that you touch another person, and the other person come to follow us to touch other. Also, you can see the kids playing football. Well, it's rarely to see playing basketball, but there's people who likes to play basketball. So, I don't know. Obviously, a lot of kids for everywhere.",79,0.02531645569620253,107.72727272727273,0.6708860759493671,4.481012658227848,0.12658227848101267,3.0,audio_58_2
 School playground is made for children. There are many children in this playground. Some are playing cricket like some are playing football and some are playing volleyball. The different type of children they are interested in different type of games. There was a game teacher or PT instructor also have in this playground and they instruct the people how to play the games with the rules and the regulations. And some of the students are playing their own games. They are not interested in all these type of games.,89,0.011235955056179775,121.80656934306569,0.5730337078651685,4.797752808988764,0.0,2.5,audio_284
 My favourite hobby is to irritate my best friend because it gives lots of thrill and enjoyment to me. It is a time pass. We both also enjoyed. We got some memories. We almost want to spend more time and it is my favourite hobby because he treats me like a kid. So I always want to irritate him. He also likes to irritate me because we both have same mindset and mental vibes. We both have same mindset. That's why we are very close to each other. It is part of our hobby. We enjoy a lot and we spend more time.,103,0.038834951456310676,103.9004707464694,0.5825242718446602,3.9611650485436893,0.0,2.5,audio_181_2
" My favourite hobby is drawing and I love to draw the pictures and I enjoy the lot when I was drawing and I'll use some tools to draw and tools are like pencil, eraser, scale and colours and something like cotton to wrap the colours and while I'm drawing I make picture and I'll involve well deep and I'll draw and I love to draw the pictures and I like to enjoy the practising my own hobby that is drawing with a little bit of a pencil.",87,0.10344827586206896,86.82634730538922,0.5172413793103449,4.022988505747127,0.022988505747126436,2.5,audio_279_2
" So the playground is fenced off bordering the school. I can hear teachers playing... excuse me. I can hear teachers sort of talking amongst themselves while the students are playing. The students are very loud or obnoxious. They can be playing tag, going through the jungle gym, what have you. Sliding down the slide, you know, trying the best to relax after just... Oh, what they find is a boring lesson in school. Maybe there's a kid being bullied somewhere too far away, and... Oh, the teachers are really paying attention because they're too deep into their own complexes, you know. Just... other stuff you see at recess. Just some normal things, you know. It's just, uhh... blacktop with some...",120,0.0,120.0,0.7666666666666667,4.841666666666667,0.13333333333333333,5.0,audio_371
" My favourite holiday destination would be Goa because Goa is one of the best place and cheapest place where we can travel, where most of the people travel and where we have so many beaches, where we can relax ourselves and we can feel very pleasant there. So Goa is one of the best, I want to have a beautiful, chill out place where we can easily, easily chill out there and it is one of the best favourite holiday destination that I have. Goa is one of the, it is a small, small state but it has very huge number of places where we can explore in it.",109,0.05504587155963303,145.20426287744226,0.5412844036697247,4.064220183486238,0.06422018348623854,3.5,audio_368
" The school playground is where the students play in the school. This playground has comfortable surroundings for the students. There are building important light skills that will eventually help children become effective thinkers, leaders and collaborators. Play is under scrutiny as school administrators, teachers and parents feel pleasure for the students to perform per academically.",55,0.0,78.57142857142857,0.8,6.054545454545455,0.03636363636363636,3.0,audio_165
" Now I am describing the place. Imagine standing on the edge of the white sandy beach with turquoise water stretching out as far as the eye can see. This is Serenity Cove, a hidden paradise nestled along the coastline of a tropical island. The beach is framed by lush palm trees saving gently in the warm breeze, offering shade on a sense of solution. As you walk along the shoreline, the soft sand massages your feet and their rhythmic sound of the waves lapping against the shore fills the air. The water is so clear that you can see",99,0.0,98.8681757656458,0.7272727272727273,4.404040404040404,0.030303030303030304,3.0,audio_259
" Umm, my uhh, I love one place that is beach. In beach uhh, we are enjoy a lot and in this uhh, my favorite dish is like Pani Puri and Gopi. Uhh, we went there for uhh, summer holidays. Uhh, uhh, in beach we will enjoy a lot with friends and family and... This is Paz Lovedi.",57,0.07017543859649122,70.08196721311477,0.6491228070175439,3.824561403508772,0.15789473684210525,2.5,audio_137
" The river had swollen beyond its banks, transforming the once peaceful town into a chautic expanse of water. Streets were submerged with only the rooftops of houses and the top of trees peaking above the murky flood waters. Cars floated amissly bubbling like cogs in the rentless current. Residents clung to make shift rafts or waded. Through waste deep water, dead belongings, bundled in plastic bags, held high above their heads. The air was thick with the sounds of rushing water, distanced turns, with the sounds of cries of people, selling for help. The down now a reflection of the stormy sky above seemed to be coped in n-",109,0.027522935779816515,145.20426287744226,0.7614678899082569,4.779816513761468,0.06422018348623854,3.0,audio_155
 My steer resort was on my honeymoon trip. I went there with my wife and the destination was in Jannital. So the destination trip started via cab which was picked up from my home place only. Then we stopped at many places for having a breakfast. Then we stopped at very sightseeing spots for clicking photographs. Then we entered the resort. Resort name was even resort. It had a swimming pool. It had a luxurious room with king bed size and the view was very fantastic. Then there was a bonfire in the night with rain coming down. The entire weather was awesome to spend in the end. The moment of the spend resort was very awesome.,117,0.03418803418803419,155.7231588287489,0.6239316239316239,4.401709401709402,0.0,3.0,audio_200
" My most, my most, my most enjoying hobby is watching the KitKat. Because I like the KitKat very much. KitKat is the most popular sport in many countries, particularly in England, Australia, India. Because I know my country. So I like watching the KitKat because I like to watch the IPL because it is from many inspiration. So I will watch. We can also get the, we can also get the motivations and also motivation from the KitKat. While watching it, I will get inspired, right? There is no any tools that you might have because I like only the watching the. Yes, I like practicing on hobby on my own with other, on my own. I like to enjoy, I like to watch the KitKat on my own. It is the most and it is also a very, very favorite game. So many people like to watch this KitKat.",150,0.02666666666666667,150.0,0.47333333333333333,4.18,0.08,3.0,audio_198
" Umm, my favorite sports and cricket, my favorite sports and cricket, we have a lot, we have a lot of famous to cricket and sports. We will be too great. The many people here, we have the centuries and cricket to be well played and energetic and fully energy and healthy. So many, so many programs. We have the conduct all about the cricket and cricket and watching to this work and so many because to show people for the anxiety to teams to provide it to energy and good sports everybody to take it to all favorite sport. Thank you.",101,0.0,143.3301797540208,0.5247524752475248,4.2772277227722775,0.0594059405940594,2.0,audio_369_2
" A flood, it is natural disaster. It's something that might happen because of no reason. Hopefully nowadays we do have a lot of technology that let us know when something might happen so we can be prepared. But it is also a bad thing because it causes a lot of debt when it goes to somewhere where they're not prepared for it. So it is actually a very important topic to take care of those situations to be able to make it if something happens to the area where you're living in. And that's actually something that does not happen where I live in Monterey.",105,0.009523809523809525,146.51162790697674,0.6571428571428571,4.295238095238095,0.009523809523809525,3.5,audio_3
" The school playground is fun place, kids run and play there, they laugh and shout. Some climb on the tall things, others slide down fast. There are swings that go high up, kids talk and share secrets. It's like busy behave with lot of noises and happy faces. The grass is green and soft. When the school back brings, everyone slowly goes back to their classrooms.",66,0.015151515151515152,110.0,0.8333333333333334,4.515151515151516,0.07575757575757576,3.5,audio_233
" My hobby is to enjoy every moment of the life. Whatever it may be. It may be sad, happy or something else. Every moment is precious for me. So we need to enjoy every moment in our life. Whatever it may be the result. We should not think on result. We should think on process. How the process is going on. Then it will automatically give us a smile on our face. And that is my ultimate goal. Not thinking of too much of result. What will happen now, tomorrow, day after tomorrow. No. Favorite hobby is to enjoy every moment of life. And having smile on my face. That's it.",111,0.0,111.0,0.5855855855855856,4.153153153153153,0.02702702702702703,2.0,audio_205
" I'm currently at the airport, basically at the entrance. And then when I entered the gates, I went directly to the main door. As I entered the main door, I can see all the people that's running to and fro. There are also kids roaming around. Everyone is just too busy with their own stuff. There are people everywhere that has baggage with them. And when I look into the person at the reception area, there's a big screen on top of him. And then from there, I can see the flight numbers which are delayed and which...",98,0.0,130.66666666666666,0.6836734693877551,4.285714285714286,0.061224489795918366,3.0,audio_116
" Actually, the most I use it to enjoy is like practicing coding. I really like the coding uhh, because that gives you some much confidence in you like you can do it and you can be able to think and give the answer and give the solution in a most appropriate way. Coding is my best hobby. I use it to spend so much amount of time on that. Like after going to college most of the time I spend on coding. It is my biggest happiness because the coding is really important for the placement and everything. So, I really like it so much. Yeah, I take some help from the, from my friends as well as mentors that gives me enough confidence to build more enthusiastic and more interesting. We can go better depth.",136,0.014705882352941176,136.0,0.5514705882352942,4.176470588235294,0.03676470588235294,2.0,audio_356
 My favorite hobby is listening music. I really enjoy this hobby a lot. It's my favorite because it gives me a pleasure when I get stressed or I feel tension about anything. It gives me peace of mind. I also use some kind of tools for this. I use Star maker app to improve my singing skills. It really helps any kind of person to improve their singing skills and I enjoy practicing by listening and with my friends like chorus singing and we really enjoy those kind of singing. I have morning time for any uhh during getting ready to college. We from wake up time to till going time to college we...,114,0.03508771929824561,114.68812877263582,0.6403508771929824,4.254385964912281,0.008771929824561403,3.5,audio_245
" My favourite hobby is reading. When I need, I get time. I get lost into different worlds and stories. I pick up books which are very interesting and sometimes when I get bored I also read books and I read adventurous books, some puzzles and detective books. Other times I explore magical lands filled with dragons. Reading helps me learn new things and imagine exciting adventures without ever leaving my chair. And my favourite hobbies are like including reading. I also have hobbies of seeing TV and watching phone, singing, etc.",91,0.02197802197802198,91.0,0.7142857142857143,4.846153846153846,0.04395604395604396,3.0,audio_27
" So my favorite hobby is doing yoga and meditation. It gives me free of my space and it gives me relaxation. And doing yoga, if there are many benefits and the most about my hobby is I will do these yoga in the morning and also as well as in the evening. So the most interesting in my hobby is while doing, I am very excited to these yoga, yoga sanas. And also I take some of the tools whenever I do the yoga like using skipping, skipping tool and",90,0.044444444444444446,90.0,0.5777777777777777,3.966666666666667,0.044444444444444446,2.0,audio_121
" Well, uhh, the scene of an airport depends a lot of the country. Most of the times it's a very organized environment with a lot of security. Also sometimes can be a little bit chaotic because of the people that arrive, that arrive there like all day, every single day of the year. And there is also a lot of fast food. When you can go and grab a drink, grab something to eat and have a good time while you wait for your plane to arrive. And also you have the duty free where you can get a lot of good brands and renamed brands for a cheap price.",110,0.02727272727272727,153.48837209302326,0.6181818181818182,3.963636363636364,0.045454545454545456,3.0,audio_234_2
" I can tell you that many people enjoy their hobbies and I enjoy the most about my hobbies since I have fulfilled my passion and to express creativity or explore new interests. Also, there are tools that I need to use for my hobby is brushes and paints and also I want to be a photographer so I might need a camera and I love gardening so I might need a gardening tools. I enjoy practicing hobby on my own or with others.",83,0.03614457831325301,82.88948069241012,0.6385542168674698,4.072289156626506,0.012048192771084338,3.5,audio_225
" My favorite place is to, my favorite place is Manman, Mandala, where the Goddess Manman is there. It's a, it's a traveling from the, traveling from the across villages and reaching the, reaching the destination up, up, up, up the hill. The local foods are famous are like dosas and dosas. There is a particular season to visit that place is Atikamasa. Where all people early morning woke up and visit, visit these place to pray the Lord Hanuman. This is my favorite place to visit.",86,0.08139534883720931,92.14285714285714,0.6046511627906976,4.604651162790698,0.11627906976744186,2.5,audio_322
" My topic about pot makes this day special. Everyday is normal day but this day was somewhat special because of, I travelled with my friend from Tirpati to Anandapur and went to her house and by walk from railway station and I will, that was a good pot in this day. Because we talked about many things and about what we done in Tirupati and what we not visit in Tirupati also. But next time we will go Tirupati and we visit all that. And in the early morning at 6 am I walk with my friend, that was my very beautiful thing in this day. And my brother and sister came to my home, that was also special. We discussed so many things in this day. Thank you.",129,0.06976744186046512,129.0,0.5736434108527132,4.062015503875969,0.031007751937984496,2.5,audio_273
" My hobby is to watch movies and listen to the music. And I mostly I used to listen this music which are very melodious and I like to listen the melodious songs very much. And I never try to sing a songs because my voice is not that much good. And my hobby is to read books also and watch movies and my favorite movies are Witcher Playsant and Witcher uses comedy to enjoy with family. And I used to see movies whenever they come on television, festivals like that. And I used to listen music whenever I travel to long places. And I used to listen very much uhh...",110,0.06363636363636363,122.22222222222221,0.5,4.127272727272727,0.01818181818181818,3.5,audio_323
" He is in the business. Yeah. He is in the business. Hey, I am Tripanth. Hey, I am Skull Chopper. Uhh, thanks for the discussion. The nicest thing about myself, or should I say my hobby, is that I am a really relaxed person, both inside and... Both inside and outside, I am a cool person in my own right, and that is enough, since my vibe also creates a great environment around me. I can't tell from the beginning, but I have noticed a shift in myself, and it's extremely cool, so I accept it. I choose to be happy no matter what. I like to, I like not to rely on people for happiness, so I am quite content with my own company. I choose to write, so that I could express myself, and...",136,0.022058823529411766,145.71428571428572,0.6102941176470589,4.051470588235294,0.1323529411764706,3.0,audio_351
" My favorite place to visit is Srinagar because it was in the top of the North India. My journey could be like this. I am going by train to Jammu. After that we are going to have a car by which we will be Srinagar. By using car, by using car we are able to see the natural beauty of the Jammu and Kashmir which is very excited to see. It looks like a heaven. The local food which is famous in that place was Rajma Chawal during the road trip and there are mushrooms as well which is special. The favorite season or a particular time in which we are able to go to Srinagar was in winters when the snowfall is going to begin because it looks very beautiful.",131,0.015267175572519083,130.7820299500832,0.5648854961832062,4.0,0.007633587786259542,3.0,audio_247
" Hello, umm, it was a while seeing the school playground is bringing back the memories of my school days. When I was a kid, I used to play there on the school playground with my friends and my childhood friends. It's not a wonderful feeling. Cannot express the feeling so I was grateful I am playing with the ground. Each time we went to the ground playing a lot of games like cricket, football, ice and water, anything. It's a wonderful feeling. I cannot express the feeling so the playground feels to me.",93,0.021505376344086023,173.2919254658385,0.6129032258064516,4.440860215053763,0.06451612903225806,2.5,audio_128
" The best day of my life was when I graduated from high school. It was the day with filled with excitement, pride and celebration. I wore my cap and gown and walked across the stage and received my diploma with huge smile on my face. My family and friends cheered for me and I felt a sense of my accomplishment for all of my hard work. It marked the end of one chapter in the beginning of a new adventure filled with endless possibilities and it's a day that I'll always cherish and remember fondly as a significance muscle in my life.",102,0.00980392156862745,121.62162162162161,0.6372549019607843,4.245098039215686,0.00980392156862745,4.5,audio_75
" My most favorite hobby of all time is dancing. Any kind of dancing, but particularly having a contemporary dancer for, at all, 15 years of my life. But I also like dancing Sumba or salsa. That's very energizing. What I love the most is actually my mood improvement. I just feel very much alive every time that I dance. And I just feel free, very free. For dancing, usually I don't need anything in particular. In any case, just the good pair of shoes that are comfortable for moving around. And I actually enjoy both things, either dancing by myself and for myself, but also with other standing groups.",109,0.0,108.92738174550298,0.6972477064220184,4.532110091743119,0.07339449541284404,4.5,audio_330
" A favourite place for me to visit is Seoul, South Korea. I've been there many times but I never get bored of it. I love to go there especially in the spring or autumn when the weather is just perfect, not too hot and not too cold. When I go, I really like to go to various cafes. They have a really nice cafe culture with lots of trendy and stylish cafes. So I like to cafe hop around to different new coffee shops that I looked up on Instagram or other social networks. Another thing I really love to do is go up a mountain. Seoul is surrounded by various mountains and go up a mountain at sunset when the evening light is just perfect to look out over the city.",132,0.05303030303030303,133.06451612903228,0.6590909090909091,4.03030303030303,0.022727272727272728,5.0,audio_30
" In the umm, for me, what I saw in the TV or in the television, what we saw in the station is really like, there's many people wanting to go home or go to work, go to school, but it's kind of hard to go first, but there's a lot of people wanting and they're really obsessive to go what their destination and what they learn is go early, prepare and go morning early.",74,0.04054054054054054,98.75444839857651,0.5945945945945946,3.945945945945946,0.10810810810810811,2.5,audio_84
" My school has a big playground. It has a used boundary wall. We play all types of games in the playground. We play volleyball, hockey, football, cricket and basketball. Our school principle encourages all the children to play one or the other game. We have very strong teams of the player. They practice different games in the playground. Various matches are held on this playground. The pretty instructor of our school view running in the playground. He encourages all the players of our team to have won many prizes in sports and games. Our school playground has produced many great players. They play at a level and as I am at school playground.",113,0.008849557522123894,161.42857142857144,0.6017699115044248,4.743362831858407,0.02654867256637168,2.0,audio_338
" So my goal in life is just to help people as best as I can and just try to make the world a better place. Umm, the challenges that I would have to face are just making sure that I do a really good job when it comes to helping other people because helping other people can be a difficult challenge. Umm, especially since a lot of, well some people deal with issues that take a lot of work to overcome. And the thing that motivates me to stay focused and determined, I would have to just say is seeing other people do really well and overcome challenges in life and do better in life. So I would have to say that's what really motivates me in regards to helping other people and just making the world a better place in general. Just making sure that everybody, yeah, that the world is better.",153,0.013071895424836602,155.59322033898306,0.49019607843137253,4.169934640522876,0.0392156862745098,5.0,audio_108
" Okay, my favorite hobby, I have several hobbies. I hike, I also watch movies and I play video games. But my favorite hobby is hiking. I love hiking with my friends. Of course, they help you to go far. You won't get tired. That's one reason why I love hiking. You won't get tired easily. When you hike, you hike on top, you hike towards the mountains, you hike down, you hike on a major road, something like that. And I enjoy practicing it with my friends because it makes it easier for me to, you know, last while hiking.",100,0.0,100.0,0.68,4.22,0.11,2.5,audio_334
" Well, there was a time in my holiday destination in our house Christmas because we spent time in my family, my friends, my cousin or other niece. We're celebrating every Christmas here early and that is the most memorable. Umm, my favorite holiday destination in our house. I hope right now 2024 will be having my family of course spending Christmas and yeah, that's a memorable thing. I hope someday Christmas again.",72,0.0,105.36585365853658,0.7361111111111112,4.805555555555555,0.06944444444444445,2.0,audio_134
" Wait, so umm, the school playground, it has some umm, the playground looks like a place where children can interact and play around and also umm, there are some instruments there like some bungee jumps, bouncing castle and the rest and, see so, so there are some activities going on in the playground like students sliding, children playing with themselves and sounds you can hear in the playground like finally maybe students just being happy making some random sounds like shouting, playing and the rest.",85,0.0,93.33821376281114,0.6352941176470588,4.964705882352941,0.11764705882352941,3.5,audio_298
 I was going to go in the crowded market but there was a lot of people who was going to buy their stuffs and the market is so very very dirty and so smelly. I'll go with my cousin in the crowded market and she say no but I'll go by myself and buy the things that I needed. So please.,61,0.08196721311475409,87.14285714285715,0.6229508196721312,3.639344262295082,0.0,2.5,audio_45
" Okay, my stay was quiet fun and comfortable. The resort was actually really great. The rooms were very beautiful, the decoration, all according to the theme of the resort, that it was nature. The rooms were very comfortable, the team, the working team, they were all very, very kind. I really enjoy my stay at the resort and I will definitely come back again. I will recommend it to other people too. It's a place that you must visit.",79,0.0,112.32227488151658,0.6455696202531646,4.506329113924051,0.10126582278481013,3.0,audio_315_2
" Jaipur is a beautiful city and it a beautiful culture also and Jaipur have a good architecture and good architecture by good architecture in their buildings and constructions. They will provide such good environment for the visitors and tourism for and it is there and Jaipur is well developed holiday for tourism, old-school tourism city. I think this is the best holiday station for me also. I think this is the best and it is good, good holiday station.",79,0.05063291139240506,112.85714285714286,0.5316455696202531,4.784810126582278,0.02531645569620253,3.0,audio_66
" A crowded market often means more opportunity, not less opportunity. First if a market crowded, it means that there is plenty of demand. There are lots of people who want to buy. Second if a market is crowded, there are lot of, there are lot of, there are lot of ninja ways to figure out what need, stills, being meet, include bigger players, easy. It is not a bad film but it is a crowded market. It is not, not worth.",81,0.04938271604938271,83.33333333333333,0.6049382716049383,4.185185185185185,0.12345679012345678,1.5,audio_86
" My favourite place is Tirupati. I used to travel in train to reach the Tirupati from my boarding point. And the journey is very awesome and also I enjoyed a lot in that journey. The local food of Tirupati is, I like Kovar air. And one thing special about Tirupati is the Hundia of Tirupati temple. I think the budget will be high in Tirupati Hundia only rather than in the India's budget. Because most people are believing that the Tirupati temple is very aesthetic and also powerful god. And the season means there is no particular time or special time to visit the temple.",105,0.11428571428571428,106.77966101694916,0.638095238095238,4.476190476190476,0.009523809523809525,2.5,audio_243
" Hi, I am here to discuss about my favorite hobby. My favorite hobby is to listen music. I enjoy listening music very much. I listen to music whenever it is possible for the situations. And it is not to be time viable and it is very useful and there are the tools which is like music player and the music adds like you listen from that. And I enjoy practicing my hobby with my own. I sing the songs with myself and enjoy the music. The music which makes us feel happy or any emotions you like. I enjoy practicing music by my own.",104,0.019230769230769232,107.29023383768914,0.5384615384615384,4.086538461538462,0.009615384615384616,3.0,audio_187
" When I was a kid, I liked to go with my friends to the store and purchase some food, some snacks to chill a little bit in the playground. I remember that we played football a lot and other games like basketball and criminals and police, all that games that we play at the school when all of us are a kid. So that's the only remover that I have.",70,0.0,95.45454545454547,0.6857142857142857,3.9285714285714284,0.04285714285714286,2.5,audio_160
" Yeah, football is a globally popular sport played between two teams of 11 players on a regular field. With a goal at each end, the objective is called to by getting a ball into an opposition team, goals using any part of the body, expect the hands or arms. The game is played in 45 minutes and within a 15 minutes half time break and the team will be most goal of the end the match wins. If the score is tied, depending on the completion the match can be ended draw. To the extraction of the process the penalty shoot.",101,0.019801980198019802,135.02673796791444,0.7029702970297029,4.138613861386139,0.04950495049504951,3.0,audio_13
" My favorite holiday is summer because destination in the Boracay. It is the capital of the state. And I visited it along with my friends in summer and before arrival to the beautiful Boracay, I reserved a hotel through Atsur operation company. So that we can enjoy the destination and we've been there. And I like a summer because it's not raining there and we can enjoy the beach and we can clearly see the ocean.",76,0.05263157894736842,120.0,0.6447368421052632,4.4605263157894735,0.013157894736842105,2.5,audio_36
" My favorite piece of this is, uhh, this is the Jinnu. I love to use this because I like animals, I get to see them. The rabbits, the horses, all the animals, different kinds of animals, wild life, even domestic animals, the lions, the cats, the dogs, the monkeys, well, the place, the kind of food I like most in the Jinnu, the ones that are especially quacks with the banana, wild animals, I actually love to eat that particular food. And I get to share it with the monkeys too, and at home whenever they purchase a pound, I want to grab that. Well, there is a particular time, or season, that is mostly, I enjoy the Jinnu whenever it's 날, thecal season, we have tenillah mon oath,on it the car.",132,0.045454545454545456,125.47528517110266,0.6212121212121212,4.28030303030303,0.20454545454545456,3.0,audio_29
" My favorite hobby, my favorite hobby is to fly a kite. The tools that I need is a kite winder, a kite and wind. I enjoy practicing my hobby on my own. The best, what I enjoy most about the hobby is the feeling of freedom. Being able to just relax and let the wind take the kite.",58,0.0,91.57894736842105,0.6206896551724138,3.810344827586207,0.05172413793103448,3.5,audio_171
" May pwede pa sa mga kailangan isa sa province, which is Bicol. And I love Chablee. I love going to Bicol because there's a local foods or dishes that which I love to eat there. I can eat seafoods there that we can get from a sea. And we used to travel or to go to our province, which is Bicol, when it's holy week. So, where our whole family is gathering our holy week or spend our holy week to our province. And we bond and we celebrate or spend the holy week together with our whole family.",99,0.1111111111111111,99.0,0.5858585858585859,3.9797979797979797,0.04040404040404041,2.0,audio_143
" Goa, my favorite holiday destination is could be a Goa because there is a nice place, delicious food and a friendly people in Goa. It's famous for the beach. It has a very high and awesome. Since my hobby is taking photography. So there is a good place to take my pictures, boosting and hints my skills. There is not only KLCC but also a famous for the delicious food at has a Goa. It is a small and very usual in a Goa. It's a made of a chicken, beef, rabbit and etc. It will be beef with rice.",100,0.03,133.21492007104794,0.62,3.96,0.05,2.0,audio_326
" My favorite place is, we call it Hustle. The journey or travel experience is very good. And that places, you can never forgot that food is those. It is very delicious and also, my flower also can sit in side beam, side beam. And also, we can eat together. In particular time of day or season, when this place is specially magical or beautiful, that night time we will go that place.",72,0.027777777777777776,72.0,0.6944444444444444,4.319444444444445,0.09722222222222222,2.0,audio_278
" My favorite place to visit is my local cinema. It is close to my house so I don't take any vehicle there. I work there, I order a popcorn or whatever drink I need and then I sit and watch the movie playing in the cinema. The reason I love this place is because I get to be among the first set of people to watch a movie and not come to an online platform like Twitter already and see information about the movie when I haven't",87,0.034482758620689655,86.94203864090605,0.6781609195402298,3.9080459770114944,0.011494252873563218,3.0,audio_222
" Greetings. I am about to describe my favorite hobby. My hobby is to read books. What is the thing that I enjoy most about my hobby is because when reading books it gives you a peace of mind and it also gives you a lot of knowledge. You can learn a lot of vocabulary from what you learn and you can also use it in your daily life. There are certain tools that I use in order to read. For example, I have a lot of books from which I most commonly read but I also use the phones and laptops in order to read because there are many free apps and also paid apps in order to provide you books. I enjoy practicing the hobby on my own because reading alone is a kind of peace and it is also very soothing. But I also suggest others to read a lot of books because it can greatly improve their vocabulary and it also can help them to improve themselves.",170,0.029411764705882353,169.77363515312913,0.45294117647058824,3.9647058823529413,0.0058823529411764705,3.0,audio_96
" A staying in resorts in a great way to relax and enjoy a vacation. First booking. Reserve your room early especially during busy time. Look for a special dose. Second amenities. Resorts offer things like pools, spas, gym and restaurant. Third dining. Resorts often have different restaurants. Some offer meal plans so you can pay for food in advance. Fourth activities. Participate in activities such as swimming, yoga or guided tours. Fifth relaxation. Use the spa, laun by the pool or just invite the peaceful setting.",86,0.023255813953488372,117.16621253405995,0.8372093023255814,5.058139534883721,0.046511627906976744,3.5,audio_52
